Date,Adj Close,Close,High,Low,Open,Volume,daily_return,next_open_return
2010-03-16,5198.10009765625,5198.10009765625,5209.25,5125.7001953125,5128.9501953125,0,0.01349221014839408,6.735108013944391e-05
2010-03-17,5231.89990234375,5231.89990234375,5260.5,5177.14990234375,5198.4501953125,0,0.006502338172121647,0.00012421918535920895
2010-03-18,5245.89990234375,5245.89990234375,5255.64990234375,5214.39990234375,5232.5498046875,0,0.002675892173267469,0.0001715439410783226
2010-03-19,5262.7998046875,5262.7998046875,5269.9501953125,5237.10009765625,5246.7998046875,0,0.003221544950981592,-0.000351449692871153
2010-03-22,5205.2001953125,5205.2001953125,5260.9501953125,5187.0498046875,5260.9501953125,0,-0.010944670424988812,0.000124856358903358
2010-03-23,5225.2998046875,5225.2998046875,5243.60009765625,5193.39990234375,5205.85009765625,0,0.003861447902253623,0.0
2010-03-25,5260.39990234375,5260.39990234375,5267.2998046875,5202.9501953125,5225.2998046875,0,0.006717336606171909,2.8496377943332263e-05
2010-03-26,5282.0,5282.0,5293.75,5260.5498046875,5260.5498046875,0,0.004106170264094544,0.00035969374171718194
2010-03-29,5302.85009765625,5302.85009765625,5329.5498046875,5242.14990234375,5283.89990234375,0,0.003947386909551209,1.8876199478823352e-05
2010-03-30,5262.4501953125,5262.4501953125,5325.0,5251.35009765625,5302.9501953125,0,-0.007618526188701069,-0.000389608051887369
2010-03-31,5249.10009765625,5249.10009765625,5293.89990234375,5235.14990234375,5260.39990234375,0,-0.0025368596681716316,1.9069488938594503e-05
2010-04-01,5290.5,5290.5,5298.60009765625,5249.2001953125,5249.2001953125,0,0.007887047603118758,0.00017009778730736613
2010-04-05,5368.39990234375,5368.39990234375,5377.5498046875,5291.39990234375,5291.39990234375,0,0.014724487731547109,0.0002328440546044419
2010-04-06,5366.0,5366.0,5388.64990234375,5351.7001953125,5369.64990234375,0,-0.00044704239389881106,-5.587116800220837e-05
2010-04-07,5374.64990234375,5374.64990234375,5399.64990234375,5345.0498046875,5365.7001953125,0,0.0016119832917909083,0.00030697857046102506
2010-04-08,5304.4501953125,5304.4501953125,5383.64990234375,5290.25,5376.2998046875,0,-0.013061261348508935,-0.00038652318209375647
2010-04-09,5361.75,5361.75,5377.4501953125,5302.25,5302.39990234375,0,0.010802213722005627,-0.0014174658751806568
2010-04-12,5339.7001953125,5339.7001953125,5382.14990234375,5324.89990234375,5354.14990234375,0,-0.0041124268545716935,0.00021534960797220393
2010-04-13,5322.9501953125,5322.9501953125,5356.5,5301.7001953125,5340.85009765625,0,-0.0031368802343442193,6.567962542791683e-05
2010-04-15,5273.60009765625,5273.60009765625,5373.14990234375,5265.2998046875,5323.2998046875,0,-0.009271192824555907,-3.7961792474394684e-05
2010-04-16,5262.60009765625,5262.60009765625,5283.0498046875,5237.5498046875,5273.39990234375,0,-0.0020858616118595297,0.0031257756101543688
2010-04-19,5203.64990234375,5203.64990234375,5279.0498046875,5160.89990234375,5279.0498046875,0,-0.01120172428430466,0.0008935847781872397
2010-04-20,5230.10009765625,5230.10009765625,5257.25,5208.2998046875,5208.2998046875,0,0.0050830082363124696,3.818417000078789e-05
2010-04-21,5244.89990234375,5244.89990234375,5266.2998046875,5230.2998046875,5230.2998046875,0,0.0028297364125271507,0.0007054844480152145
2010-04-22,5269.35009765625,5269.35009765625,5331.7998046875,5221.10009765625,5248.60009765625,0,0.004661708663224351,5.6895951482394125e-05
2010-04-23,5304.10009765625,5304.10009765625,5311.0498046875,5269.64990234375,5269.64990234375,0,0.006594741164656526,-0.000895533627296885
2010-04-26,5322.4501953125,5322.4501953125,5342.35009765625,5299.35009765625,5299.35009765625,0,0.003459606213758848,-6.577753542125198e-05
2010-04-27,5308.35009765625,5308.35009765625,5330.5498046875,5301.39990234375,5322.10009765625,0,-0.0026491741846016437,-2.8238970865235302e-05
2010-04-28,5215.4501953125,5215.4501953125,5308.25,5202.4501953125,5308.2001953125,0,-0.017500711263329638,-3.838504922926145e-05
2010-04-29,5254.14990234375,5254.14990234375,5264.75,5214.7998046875,5215.25,0,0.0074202045043076925,9.572046798300704e-06
2010-04-30,5278.0,5278.0,5294.7998046875,5254.2001953125,5254.2001953125,0,0.0045392876296908025,7.576778017237551e-05
2010-05-03,5222.75,5222.75,5278.7001953125,5210.0498046875,5278.39990234375,0,-0.010467980295566504,0.00022017181441769118
2010-05-04,5148.5,5148.5,5250.14990234375,5134.85009765625,5223.89990234375,0,-0.014216648317457281,-2.9115731523754462e-05
2010-05-05,5124.89990234375,5124.89990234375,5148.35009765625,5056.5,5148.35009765625,0,-0.004583878344420755,-9.756288113482725e-05
2010-05-06,5090.85009765625,5090.85009765625,5124.89990234375,5037.75,5124.39990234375,0,-0.006643994094778005,-0.003643849772219876
2010-05-07,5018.0498046875,5018.0498046875,5085.64990234375,4984.60009765625,5072.2998046875,0,-0.014300223257853517,0.0017039075540388193
2010-05-10,5193.60009765625,5193.60009765625,5203.2998046875,5026.60009765625,5026.60009765625,0,0.034983768555816974,-0.0007413157701509077
2010-05-11,5136.14990234375,5136.14990234375,5206.7001953125,5126.5,5189.75,0,-0.011061728710769603,-0.0004672570679167265
2010-05-12,5156.64990234375,5156.64990234375,5172.85009765625,5098.7998046875,5133.75,0,0.003991316528874078,0.00017451298047999053
2010-05-13,5178.89990234375,5178.89990234375,5212.7001953125,5147.9501953125,5157.5498046875,0,0.004314816871684002,0.0003185816244495321
2010-05-14,5093.5,5093.5,5192.75,5070.9501953125,5180.5498046875,0,-0.01648996967581895,7.851228894661944e-05
2010-05-17,5059.89990234375,5059.89990234375,5094.5498046875,4966.25,5093.89990234375,0,-0.0065966619527338954,-6.919062886756588e-05
2010-05-18,5066.2001953125,5066.2001953125,5105.2001953125,5024.25,5059.5498046875,0,0.001245141819076645,-0.00021714452920118532
2010-05-19,4919.64990234375,4919.64990234375,5065.10009765625,4908.14990234375,5065.10009765625,0,-0.028927063147710874,0.0009451693588062859
2010-05-20,4947.60009765625,4947.60009765625,4980.25,4924.2998046875,4924.2998046875,0,0.005681338279617032,-0.00018188663715490438
2010-05-21,4931.14990234375,4931.14990234375,4946.7001953125,4842.2998046875,4946.7001953125,0,-0.003324883779570742,0.0026667009935146258
2010-05-24,4943.9501953125,4943.9501953125,5029.5498046875,4923.4501953125,4944.2998046875,0,0.0025958028496895214,0.0002729819924722765
2010-05-25,4806.75,4806.75,4946.60009765625,4786.4501953125,4945.2998046875,0,-0.027751128124750002,0.00011438179383160829
2010-05-26,4917.39990234375,4917.39990234375,4925.4501953125,4807.2998046875,4807.2998046875,0,0.02301969154704331,-0.00045755888166176817
2010-05-27,5003.10009765625,5003.10009765625,5016.60009765625,4897.60009765625,4915.14990234375,0,0.01742794912239165,0.000499690182327317
2010-05-28,5066.5498046875,5066.5498046875,5077.25,5005.60009765625,5005.60009765625,0,0.012682078270025654,0.0018849697204030846
2010-05-31,5086.2998046875,5086.2998046875,5097.60009765625,5038.5498046875,5076.10009765625,0,0.003898116225311332,-9.791929184821413e-06
2010-06-01,4970.2001953125,4970.2001953125,5086.9501953125,4961.0498046875,5086.25,0,-0.02282594692275186,0.00011062022974828167
2010-06-02,5019.85009765625,5019.85009765625,5031.2001953125,4967.0498046875,4970.75,0,0.009989517603451015,5.972383271757309e-05
2010-06-03,5110.5,5110.5,5125.7001953125,5020.14990234375,5020.14990234375,0,0.018058288709870807,0.0004109378057430835
2010-06-04,5135.5,5135.5,5147.89990234375,5091.60009765625,5112.60009765625,0,0.004891889247627512,-0.0004965056347969732
2010-06-07,5034.0,5034.0,5132.9501953125,5004.25,5132.9501953125,0,-0.01976438516210688,0.0005363915996225987
2010-06-08,4987.10009765625,4987.10009765625,5071.35009765625,4967.2998046875,5036.7001953125,0,-0.009316627402413569,-0.0004111192734458369
2010-06-09,5000.2998046875,5000.2998046875,5050.60009765625,4980.10009765625,4985.0498046875,0,0.0026467700212100542,-0.00013993301573522743
2010-06-10,5078.60009765625,5078.60009765625,5085.2001953125,4997.60009765625,4999.60009765625,0,0.01565911965825495,2.9516469276513746e-05
2010-06-11,5119.35009765625,5119.35009765625,5139.0498046875,5078.75,5078.75,0,0.008023864690351656,0.00015623168414791166
2010-06-14,5197.7001953125,5197.7001953125,5201.25,5120.14990234375,5120.14990234375,0,0.015304696135574059,0.0006925388613692185
2010-06-15,5222.35009765625,5222.35009765625,5231.4501953125,5171.0498046875,5201.2998046875,0,0.004742463285200671,0.0005169525176915712
2010-06-16,5233.35009765625,5233.35009765625,5255.64990234375,5214.89990234375,5225.0498046875,0,0.002106331401438677,5.7287336391764754e-05
2010-06-17,5274.85009765625,5274.85009765625,5285.5498046875,5206.5498046875,5233.64990234375,0,0.00792991090326356,1.897639826675679e-05
2010-06-18,5262.60009765625,5262.60009765625,5302.2998046875,5245.5,5274.9501953125,0,-0.0023223408766521736,0.0007410599839206
2010-06-21,5353.2998046875,5353.2998046875,5366.75,5266.5,5266.5,0,0.017234770901867202,0.00012149340569922451
2010-06-22,5316.5498046875,5316.5498046875,5354.35009765625,5311.0498046875,5353.9501953125,0,-0.006864924689594432,-7.521839509472272e-05
2010-06-23,5323.14990234375,5323.14990234375,5333.2998046875,5288.14990234375,5316.14990234375,0,0.0012414249651966358,1.880421518962727e-05
2010-06-24,5320.60009765625,5320.60009765625,5348.2998046875,5284.5498046875,5323.25,0,-0.00047900298399961017,-1.8813226781322356e-05
2010-06-25,5269.0498046875,5269.0498046875,5320.5,5259.89990234375,5320.5,0,-0.009688811792387453,0.00038912005859681464
2010-06-28,5333.5,5333.5,5339.4501953125,5270.75,5271.10009765625,0,0.012231844013917526,9.338087091137481e-06
2010-06-29,5256.14990234375,5256.14990234375,5334.14990234375,5235.7998046875,5333.5498046875,0,-0.014502690101481197,-0.00036146273965720344
2010-06-30,5312.5,5312.5,5320.35009765625,5210.0,5254.25,0,0.010720793490140546,-8.474264705882195e-05
2010-07-01,5251.39990234375,5251.39990234375,5312.5498046875,5232.10009765625,5312.0498046875,0,-0.01150119485294121,-2.8545215854380857e-05
2010-07-02,5237.10009765625,5237.10009765625,5277.25,5225.60009765625,5251.25,0,-0.002723046226420056,-1.9113183705399273e-05
2010-07-05,5235.89990234375,5235.89990234375,5252.75,5225.85009765625,5237.0,0,-0.0002291717343797517,3.823512982181754e-05
2010-07-06,5289.0498046875,5289.0498046875,5297.4501953125,5231.5,5236.10009765625,0,0.010151053942027977,0.0007657883964640178
2010-07-07,5241.10009765625,5241.10009765625,5296.75,5233.4501953125,5293.10009765625,0,-0.009065845246674309,0.000171701041190353
2010-07-08,5296.85009765625,5296.85009765625,5320.5,5242.0,5242.0,0,0.010637079804091343,6.609544347968566e-05
2010-07-09,5352.4501953125,5352.4501953125,5359.0498046875,5297.2001953125,5297.2001953125,0,0.010496822947821727,-3.7402554941112776e-05
2010-07-12,5383.0,5383.0,5402.7001953125,5351.60009765625,5352.25,0,0.00570762988402107,-0.002377819930800662
2010-07-13,5400.64990234375,5400.64990234375,5406.2001953125,5357.85009765625,5370.2001953125,0,0.0032788226534925524,0.00024998799786368764
2010-07-14,5386.14990234375,5386.14990234375,5453.4501953125,5371.7001953125,5402.0,0,-0.002684862055899462,0.0001764145687974672
2010-07-15,5378.75,5378.75,5399.2001953125,5360.60009765625,5387.10009765625,0,-0.001373876048368028,-0.0003904434406227786
2010-07-16,5393.89990234375,5393.89990234375,5401.35009765625,5374.39990234375,5376.64990234375,0,0.0028166213978619847,-0.0002224192241181422
2010-07-19,5386.4501953125,5386.4501953125,5409.10009765625,5361.5,5392.7001953125,0,-0.001381135572800063,0.00010207180379739889
2010-07-20,5368.0,5368.0,5416.4501953125,5353.60009765625,5387.0,0,-0.0034252976716568906,0.0001583639449049823
2010-07-21,5399.35009765625,5399.35009765625,5409.10009765625,5368.85009765625,5368.85009765625,0,0.0058401821267231036,-3.707766840066462e-05
2010-07-22,5441.9501953125,5441.9501953125,5447.14990234375,5372.2001953125,5399.14990234375,0,0.007889856535648887,-9.241717940255967e-06
2010-07-23,5449.10009765625,5449.10009765625,5477.5,5435.14990234375,5441.89990234375,0,0.0013138492796036516,-0.0004680209434667626
2010-07-26,5418.60009765625,5418.60009765625,5466.25,5409.2001953125,5446.5498046875,0,-0.0055972544921900624,0.0002952972405072529
2010-07-27,5430.60009765625,5430.60009765625,5450.9501953125,5407.2001953125,5420.2001953125,0,0.002214594135705017,0.0010127794168408588
2010-07-28,5397.5498046875,5397.5498046875,5447.85009765625,5386.25,5436.10009765625,0,-0.006085937534419772,5.56350528695404e-05
2010-07-29,5408.89990234375,5408.89990234375,5415.85009765625,5381.5498046875,5397.85009765625,0,0.0021028240714691115,-9.244023905552456e-05
2010-07-30,5367.60009765625,5367.60009765625,5413.25,5349.2001953125,5408.39990234375,0,-0.007635527636516981,0.0003632362686820656
2010-08-02,5431.64990234375,5431.64990234375,5438.85009765625,5351.2998046875,5369.5498046875,0,0.011932670750838481,0.00015650818287893387
2010-08-03,5439.5498046875,5439.5498046875,5459.2001953125,5426.39990234375,5432.5,0,0.0014544203852941973,0.0003309635968768987
2010-08-04,5467.85009765625,5467.85009765625,5481.89990234375,5428.39990234375,5441.35009765625,0,0.0052026902932964525,0.0004206049263284495
2010-08-05,5447.10009765625,5447.10009765625,5487.14990234375,5443.10009765625,5470.14990234375,0,-0.0037949101803090857,0.00021110358229781134
2010-08-06,5439.25,5439.25,5471.89990234375,5431.35009765625,5448.25,0,-0.0014411517166037502,0.00010108097393946025
2010-08-09,5486.14990234375,5486.14990234375,5492.2998046875,5433.25,5439.7998046875,0,0.008622494340901676,0.00011846237440082952
2010-08-10,5460.7001953125,5460.7001953125,5491.4501953125,5445.35009765625,5486.7998046875,0,-0.004638901139098928,0.0
2010-08-11,5420.60009765625,5420.60009765625,5474.60009765625,5412.0,5460.7001953125,0,-0.007343398506050924,-0.00035049668109099485
2010-08-12,5416.4501953125,5416.4501953125,5431.10009765625,5372.4501953125,5418.7001953125,0,-0.0007655798747345788,0.0007753615153489601
2010-08-13,5452.10009765625,5452.10009765625,5476.5,5415.5,5420.64990234375,0,0.006581783466707014,0.0
2010-08-16,5418.2998046875,5418.2998046875,5465.25,5397.39990234375,5452.10009765625,0,-0.0061994997089800385,0.0007105730201417693
2010-08-17,5414.14990234375,5414.14990234375,5443.5498046875,5408.7998046875,5422.14990234375,0,-0.0007659048951407232,0.00038789056345511774
2010-08-18,5479.14990234375,5479.14990234375,5487.9501953125,5416.25,5416.25,0,0.012005578192776367,-0.00016424123445957228
2010-08-19,5540.2001953125,5540.2001953125,5544.7001953125,5478.10009765625,5478.25,0,0.011142292884273042,0.00010822882817618229
2010-08-20,5530.64990234375,5530.64990234375,5546.60009765625,5513.35009765625,5540.7998046875,0,-0.001723817304802533,9.040528849757479e-05
2010-08-23,5543.5,5543.5,5549.7998046875,5519.39990234375,5531.14990234375,0,0.0023234335716684207,-0.00043292186231624896
2010-08-24,5505.10009765625,5505.10009765625,5547.25,5488.4501953125,5541.10009765625,0,-0.006927014042346857,3.627673025152767e-05
2010-08-25,5462.35009765625,5462.35009765625,5506.14990234375,5452.5498046875,5505.2998046875,0,-0.0077655263740255,-4.576784635379472e-05
2010-08-26,5477.89990234375,5477.89990234375,5486.5498046875,5454.7001953125,5462.10009765625,0,0.0028467242870742204,0.002135890673631069
2010-08-27,5408.7001953125,5408.7001953125,5495.2001953125,5391.9501953125,5489.60009765625,0,-0.012632524921027177,3.692329469906497e-05
2010-08-30,5415.4501953125,5415.4501953125,5469.0,5390.35009765625,5408.89990234375,0,0.0012479893054249125,-0.00035092015556614786
2010-08-31,5402.39990234375,5402.39990234375,5413.89990234375,5348.89990234375,5413.5498046875,0,-0.0024098260528822024,0.00012029882191200159
2010-09-01,5471.85009765625,5471.85009765625,5478.60009765625,5403.0498046875,5403.0498046875,0,0.012855433986360465,9.101983170500816e-06
2010-09-02,5486.14990234375,5486.14990234375,5513.9501953125,5471.85009765625,5471.89990234375,0,0.0026133399914638478,2.7323778317933645e-05
2010-09-03,5479.39990234375,5479.39990234375,5510.39990234375,5473.64990234375,5486.2998046875,0,-0.0012303710471193163,2.7357438117547872e-05
2010-09-06,5576.9501953125,5576.9501953125,5589.39990234375,5479.5498046875,5479.5498046875,0,0.01780309791351864,-0.00018832747863384292
2010-09-07,5604.0,5604.0,5625.5,5571.64990234375,5575.89990234375,0,0.004850286220995148,4.461099214836395e-05
2010-09-08,5607.85009765625,5607.85009765625,5625.2998046875,5567.75,5604.25,0,0.0006870267052552226,8.019241303158786e-05
2010-09-09,5640.0498046875,5640.0498046875,5647.4501953125,5608.10009765625,5608.2998046875,0,0.0057418986724890875,-0.00015063862987418908
2010-09-13,5760.0,5760.0,5770.60009765625,5639.2001953125,5639.2001953125,0,0.02126757732047113,5.204942491321418e-05
2010-09-14,5795.5498046875,5795.5498046875,5838.4501953125,5760.2998046875,5760.2998046875,0,0.006171841091579866,-5.1730154619233915e-05
2010-09-15,5860.9501953125,5860.9501953125,5869.4501953125,5792.2001953125,5795.25,0,0.011284587800816315,2.5576457528986296e-05
2010-09-16,5828.7001953125,5828.7001953125,5901.64990234375,5815.7998046875,5861.10009765625,0,-0.005502520739008032,0.0
2010-09-17,5884.9501953125,5884.9501953125,5898.39990234375,5828.7001953125,5828.7001953125,0,0.009650522091569691,1.6926120305793546e-05
2010-09-20,5980.4501953125,5980.4501953125,5989.5,5885.0498046875,5885.0498046875,0,0.01622783487208923,8.327916105610456e-06
2010-09-21,6009.0498046875,6009.0498046875,6032.7998046875,5961.85009765625,5980.5,0,0.004782183354259173,-0.00010815392863661177
2010-09-22,5991.0,5991.0,6037.39990234375,5946.4501953125,6008.39990234375,0,-0.0030037701923222304,8.313251126601529e-06
2010-09-23,5959.5498046875,5959.5498046875,6006.7998046875,5932.39990234375,5991.0498046875,0,-0.005249573579118705,-1.6714244911897325e-05
2010-09-24,6018.2998046875,6018.2998046875,6029.10009765625,5951.2001953125,5959.4501953125,0,0.00985812719507595,0.0
2010-09-27,6035.64990234375,6035.64990234375,6073.5,6018.2998046875,6018.2998046875,0,0.00288289022137711,6.62567163802752e-05
2010-09-28,6029.5,6029.5,6049.7998046875,5991.2998046875,6036.0498046875,0,-0.0010189296004995407,-5.806412741515832e-05
2010-09-29,5991.2998046875,5991.2998046875,6071.5498046875,5979.64990234375,6029.14990234375,0,-0.0063355494340326945,8.394333515182595e-06
2010-09-30,6029.9501953125,6029.9501953125,6048.4501953125,5963.60009765625,5991.35009765625,0,0.006451086055610178,5.7978816354387064e-05
2010-10-01,6143.39990234375,6143.39990234375,6153.10009765625,6030.2998046875,6030.2998046875,0,0.018814368834993322,0.00021165689836566415
2010-10-04,6159.4501953125,6159.4501953125,6222.10009765625,6144.7001953125,6144.7001953125,0,0.0026126075501982093,0.0
2010-10-05,6145.7998046875,6145.7998046875,6188.35009765625,6118.0498046875,6159.4501953125,0,-0.002216170306140075,0.0008380342329197266
2010-10-06,6186.4501953125,6186.4501953125,6223.39990234375,6148.60009765625,6150.9501953125,0,0.006614336932028841,6.4641649269781e-05
2010-10-07,6120.2998046875,6120.2998046875,6199.4501953125,6107.5,6186.85009765625,0,-0.01069278641815019,0.0001797457136669678
2010-10-08,6103.4501953125,6103.4501953125,6148.60009765625,6067.0,6121.39990234375,0,-0.0027530692797262946,0.0004096043909591618
2010-10-11,6135.85009765625,6135.85009765625,6187.75,6105.9501953125,6105.9501953125,0,0.005308456906657932,1.631357589526594e-05
2010-10-12,6090.89990234375,6090.89990234375,6144.9501953125,6057.9501953125,6135.9501953125,0,-0.007325830096414854,9.03467431041527e-05
2010-10-13,6233.89990234375,6233.89990234375,6240.25,6089.75,6091.4501953125,0,0.023477647357982967,6.414962543743741e-05
2010-10-14,6177.35009765625,6177.35009765625,6284.10009765625,6157.89990234375,6234.2998046875,0,-0.009071336654962847,-0.0002347600977076203
2010-10-15,6062.64990234375,6062.64990234375,6200.60009765625,6050.35009765625,6175.89990234375,0,-0.018567863808790497,0.008263729303729317
2010-10-18,6075.9501953125,6075.9501953125,6115.10009765625,5985.10009765625,6112.75,0,0.0021938085132719998,0.00633645746959921
2010-10-19,6027.2998046875,6027.2998046875,6127.0498046875,6008.14990234375,6114.4501953125,0,-0.008007042365576478,-0.004039886875390364
2010-10-20,5982.10009765625,5982.10009765625,6038.10009765625,5966.75,6002.9501953125,0,-0.007499163555145794,0.004479999373129928
2010-10-21,6101.5,6101.5,6113.5,5984.89990234375,6008.89990234375,0,0.01995952932825884,0.0019503240750224915
2010-10-22,6066.0498046875,6066.0498046875,6121.10009765625,6041.35009765625,6113.39990234375,0,-0.0058100787203966275,0.005802820030475164
2010-10-25,6105.7998046875,6105.7998046875,6151.2998046875,6094.60009765625,6101.25,0,0.006552864100997535,0.001719676428293404
2010-10-26,6082.0,6082.0,6120.25,6074.64990234375,6116.2998046875,0,-0.003897901249436453,-0.001076916259043048
2010-10-27,6012.64990234375,6012.64990234375,6075.9501953125,5987.5498046875,6075.4501953125,0,-0.011402515234503419,0.004540476064988974
2010-10-28,5987.7001953125,5987.7001953125,6071.10009765625,5968.10009765625,6039.9501953125,0,-0.004149535967747697,0.005586403116414562
2010-10-29,6017.7001953125,6017.7001953125,6032.64990234375,5937.10009765625,6021.14990234375,0,0.005010270892234381,0.012396697567803372
2010-11-01,6117.5498046875,6117.5498046875,6132.39990234375,6084.75,6092.2998046875,0,0.016592652696918675,0.0016346413710170982
